RAF,n,p,nodes,edges,SCC,WC,diameter,Bet_Centrality,coloring
1,2,0.32232232232232233,14,42,1,1,10,0.16575091575091577,3
1,2,0.3233233233233233,14,48,1,1,6,0.12087912087912085,3
1,2,0.32432432432432434,14,50,1,1,6,0.11813186813186814,3
1,2,0.3253253253253253,14,46,1,1,5,0.12545787545787546,2
0,2,0.3263263263263263,14,40,1,1,8,0.14285714285714285,2
1,2,0.32732732732732733,14,58,1,1,5,0.09706959706959706,2
1,2,0.3283283283283283,14,54,1,1,5,0.11904761904761903,2
1,2,0.32932932932932935,14,46,1,1,6,0.12728937728937728,3
1,2,0.3303303303303303,14,56,1,1,5,0.10622710622710621,3
1,2,0.3313313313313313,14,50,1,1,5,0.11080586080586083,3
1,2,0.33233233233233234,14,54,1,1,5,0.10989010989010987,3
1,2,0.3333333333333333,14,52,1,1,5,0.11172161172161173,3
1,2,0.33433433433433435,14,52,1,1,6,0.12087912087912088,3
1,2,0.3353353353353353,14,46,1,1,6,0.1291208791208791,2
1,2,0.3363363363363363,14,44,1,1,6,0.1346153846153846,3
1,2,0.33733733733733734,14,46,1,1,5,0.12271062271062272,2
1,2,0.3383383383383383,14,48,1,1,6,0.12179487179487179,3
1,2,0.33933933933933935,14,48,1,1,6,0.13095238095238093,2
1,2,0.34034034034034033,14,52,1,1,5,0.11538461538461539,3
1,2,0.34134134134134136,14,42,1,1,7,0.15201465201465197,3
1,2,0.34234234234234234,14,46,1,1,6,0.1282051282051282,3
1,2,0.3433433433433433,14,44,1,1,7,0.13827838827838826,2
1,2,0.34434434434434436,14,52,1,1,5,0.10897435897435899,3
1,2,0.34534534534534533,14,48,1,1,6,0.11904761904761907,3
0,2,0.34634634634634637,14,46,1,1,6,0.13736263736263735,3
1,2,0.34734734734734735,14,48,1,1,6,0.1227106227106227,3
1,2,0.3483483483483483,14,52,1,1,5,0.11721611721611723,3
0,2,0.34934934934934936,14,46,1,1,6,0.11996336996336997,3
1,2,0.35035035035035034,14,44,1,1,6,0.12545787545787543,2
1,2,0.35135135135135137,14,52,1,1,5,0.11630036630036632,2
1,2,0.35235235235235235,14,58,1,1,5,0.10805860805860804,3
1,2,0.3533533533533533,14,56,1,1,5,0.11080586080586076,3
1,2,0.35435435435435436,14,50,1,1,5,0.11080586080586079,3
1,2,0.35535535535535534,14,46,1,1,5,0.12454212454212453,2
1,2,0.3563563563563564,14,50,1,1,5,0.1172161172161172,3
1,2,0.35735735735735735,14,46,1,1,5,0.1282051282051282,3
1,2,0.35835835835835833,14,46,1,1,6,0.12820512820512822,3
1,2,0.35935935935935936,14,54,1,1,5,0.11263736263736265,3
1,2,0.36036036036036034,14,48,1,1,6,0.13278388278388278,3
1,2,0.3613613613613614,14,36,1,1,8,0.1666666666666666,3
1,2,0.36236236236236236,14,44,1,1,6,0.13919413919413917,3
1,2,0.36336336336336333,14,46,1,1,7,0.13736263736263735,3
1,2,0.36436436436436437,14,54,1,1,6,0.11355311355311352,3
1,2,0.36536536536536535,14,54,1,1,5,0.11080586080586079,3
1,2,0.3663663663663664,14,58,1,1,5,0.10073260073260071,3
1,2,0.36736736736736736,14,50,1,1,7,0.1263736263736264,3
1,2,0.3683683683683684,14,54,1,1,5,0.11263736263736261,3
1,2,0.36936936936936937,14,54,1,1,5,0.11904761904761904,3
1,2,0.37037037037037035,14,48,1,1,6,0.11996336996336997,2
1,2,0.3713713713713714,14,48,1,1,6,0.11904761904761905,3
1,2,0.37237237237237236,14,50,1,1,5,0.11355311355311355,3
1,2,0.3733733733733734,14,50,1,1,7,0.11721611721611723,3
1,2,0.3743743743743744,14,46,1,1,5,0.12271062271062269,2
1,2,0.37537537537537535,14,48,1,1,5,0.12728937728937728,3
1,2,0.3763763763763764,14,54,1,1,6,0.11263736263736261,3
1,2,0.37737737737737737,14,44,1,1,7,0.15293040293040291,3
1,2,0.3783783783783784,14,50,1,1,5,0.12454212454212454,3
1,2,0.3793793793793794,14,50,1,1,6,0.10897435897435899,3
1,2,0.38038038038038036,14,52,1,1,5,0.1117216117216117,3
1,2,0.3813813813813814,14,48,1,1,6,0.1272893772893773,3
1,2,0.38238238238238237,14,56,1,1,5,0.11446886446886446,2
1,2,0.3833833833833834,14,52,1,1,5,0.11996336996336997,2
1,2,0.3843843843843844,14,38,1,1,6,0.16391941391941386,3
1,2,0.38538538538538536,14,52,1,1,6,0.11813186813186813,3
1,2,0.3863863863863864,14,58,1,1,5,0.09981684981684982,3
1,2,0.38738738738738737,14,58,1,1,5,0.09890109890109888,2
1,2,0.3883883883883884,14,46,1,1,5,0.13003663003663005,3
1,2,0.3893893893893894,14,52,1,1,5,0.10439560439560439,2
1,2,0.39039039039039036,14,52,1,1,5,0.11446886446886446,3
1,2,0.3913913913913914,14,58,1,1,5,0.10805860805860804,3
1,2,0.3923923923923924,14,54,1,1,5,0.09981684981684982,2
1,2,0.3933933933933934,14,58,1,1,5,0.09523809523809525,2
1,2,0.3943943943943944,14,52,1,1,6,0.11996336996336995,2
1,2,0.39539539539539537,14,50,1,1,5,0.11538461538461535,3
1,2,0.3963963963963964,14,54,1,1,5,0.11080586080586079,2
1,2,0.3973973973973974,14,52,1,1,7,0.12271062271062269,3
1,2,0.3983983983983984,14,48,1,1,5,0.12271062271062273,3
1,2,0.3993993993993994,14,52,1,1,5,0.11630036630036632,3
1,2,0.40040040040040037,14,56,1,1,5,0.09890109890109888,2
0,2,0.4014014014014014,14,52,1,1,6,0.12545787545787546,3
1,2,0.4024024024024024,14,60,1,1,5,0.09065934065934066,2
1,2,0.4034034034034034,14,56,1,1,5,0.09706959706959707,2
1,2,0.4044044044044044,14,54,1,1,6,0.11996336996336995,3
1,2,0.40540540540540543,14,48,1,1,6,0.12545787545787546,3
1,2,0.4064064064064064,14,50,1,1,5,0.10989010989010986,2
1,2,0.4074074074074074,14,42,1,1,7,0.1391941391941392,2
1,2,0.4084084084084084,14,46,1,1,6,0.13736263736263737,3
1,2,0.4094094094094094,14,58,1,1,5,0.09981684981684981,2
1,2,0.41041041041041043,14,44,1,1,6,0.13003663003663002,3
1,2,0.4114114114114114,14,50,1,1,5,0.12179487179487179,3
1,2,0.4124124124124124,14,52,1,1,5,0.10714285714285712,3
1,2,0.4134134134134134,14,54,1,1,5,0.11446886446886446,3
1,2,0.4144144144144144,14,56,1,1,7,0.11813186813186814,3
1,2,0.41541541541541543,14,52,1,1,5,0.10989010989010987,3
1,2,0.4164164164164164,14,58,1,1,5,0.10164835164835163,2
1,2,0.4174174174174174,14,60,1,1,5,0.09798534798534798,3
1,2,0.4184184184184184,14,56,1,1,5,0.10256410256410255,3
1,2,0.4194194194194194,14,46,1,1,6,0.12912087912087908,3
1,2,0.42042042042042044,14,52,1,1,6,0.11538461538461539,3
1,2,0.4214214214214214,14,52,1,1,5,0.10439560439560437,3
1,2,0.4224224224224224,14,46,1,1,6,0.12087912087912087,3
1,2,0.42342342342342343,14,64,1,1,5,0.09157509157509157,3
1,2,0.4244244244244244,14,50,1,1,5,0.11904761904761907,3
1,2,0.42542542542542544,14,48,1,1,5,0.11355311355311355,3
1,2,0.4264264264264264,14,50,1,1,5,0.11721611721611717,3
1,2,0.4274274274274274,14,48,1,1,5,0.11813186813186813,3
1,2,0.42842842842842843,14,44,1,1,5,0.12545787545787543,3
1,2,0.4294294294294294,14,56,1,1,5,0.11080586080586079,3
1,2,0.43043043043043044,14,52,1,1,5,0.10897435897435893,3
1,2,0.4314314314314314,14,52,1,1,5,0.11263736263736265,3
1,2,0.43243243243243246,14,58,1,1,5,0.10164835164835162,3
1,2,0.43343343343343343,14,56,1,1,5,0.10714285714285716,3
1,2,0.4344344344344344,14,54,1,1,5,0.1098901098901099,3
1,2,0.43543543543543545,14,50,1,1,5,0.11721611721611723,3
1,2,0.4364364364364364,14,58,1,1,5,0.10805860805860804,3
1,2,0.43743743743743746,14,58,1,1,5,0.11263736263736264,3
1,2,0.43843843843843844,14,58,1,1,5,0.09981684981684981,3
1,2,0.4394394394394394,14,52,1,1,5,0.10897435897435895,2
1,2,0.44044044044044045,14,50,1,1,5,0.11355311355311355,3
1,2,0.44144144144144143,14,54,1,1,5,0.1163003663003663,3
0,2,0.44244244244244246,14,40,1,1,8,0.152014652014652,2
1,2,0.44344344344344344,14,46,1,1,5,0.12545787545787546,3
1,2,0.4444444444444444,14,54,1,1,5,0.09981684981684982,2
1,2,0.44544544544544545,14,56,1,1,5,0.10531135531135531,3
1,2,0.44644644644644643,14,50,1,1,7,0.1263736263736264,2
1,2,0.44744744744744747,14,56,1,1,5,0.10073260073260074,3
1,2,0.44844844844844844,14,54,1,1,7,0.1236263736263736,3
1,2,0.4494494494494494,14,64,1,1,5,0.0879120879120879,2
1,2,0.45045045045045046,14,56,1,1,5,0.10531135531135528,3
1,2,0.45145145145145144,14,60,1,1,5,0.09706959706959707,2
1,2,0.45245245245245247,14,52,1,1,6,0.12271062271062269,3
1,2,0.45345345345345345,14,56,1,1,5,0.10164835164835165,3
1,2,0.4544544544544544,14,50,1,1,6,0.12454212454212452,2
1,2,0.45545545545545546,14,58,1,1,5,0.0998168498168498,3
1,2,0.45645645645645644,14,46,1,1,6,0.13095238095238096,3
1,2,0.4574574574574575,14,50,1,1,5,0.11446886446886444,2
1,2,0.45845845845845845,14,56,1,1,5,0.10164835164835162,2
1,2,0.45945945945945943,14,60,1,1,5,0.08882783882783883,3
1,2,0.46046046046046046,14,50,1,1,7,0.1272893772893773,3
1,2,0.46146146146146144,14,54,1,1,5,0.10622710622710621,3
1,2,0.4624624624624625,14,60,1,1,5,0.09340659340659338,3
1,2,0.46346346346346345,14,60,1,1,5,0.09340659340659341,2
1,2,0.46446446446446443,14,60,1,1,5,0.10256410256410253,3
1,2,0.46546546546546547,14,64,1,1,5,0.09249084249084248,3
1,2,0.46646646646646645,14,54,1,1,6,0.11996336996336995,3
1,2,0.4674674674674675,14,54,1,1,5,0.10805860805860805,3
1,2,0.46846846846846846,14,52,1,1,5,0.1053113553113553,2
1,2,0.4694694694694695,14,64,1,1,5,0.09157509157509156,3
1,2,0.47047047047047047,14,56,1,1,5,0.1053113553113553,3
1,2,0.47147147147147145,14,54,1,1,5,0.11080586080586079,3
1,2,0.4724724724724725,14,50,1,1,5,0.11263736263736265,3
1,2,0.47347347347347346,14,60,1,1,6,0.10164835164835163,3
0,2,0.4744744744744745,14,50,1,1,6,0.12087912087912087,3
1,2,0.4754754754754755,14,66,1,1,5,0.08608058608058608,3
1,2,0.47647647647647645,14,60,1,1,5,0.10347985347985346,3
1,2,0.4774774774774775,14,54,1,1,6,0.11721611721611722,3
1,2,0.47847847847847846,14,60,1,1,5,0.10256410256410253,2
1,2,0.4794794794794795,14,52,1,1,5,0.1126373626373626,3
1,2,0.4804804804804805,14,64,1,1,5,0.09157509157509156,3
1,2,0.48148148148148145,14,56,1,1,5,0.09798534798534797,2
1,2,0.4824824824824825,14,58,1,1,5,0.10073260073260072,3
1,2,0.48348348348348347,14,60,1,1,5,0.10714285714285714,3
1,2,0.4844844844844845,14,56,1,1,5,0.10256410256410253,2
1,2,0.4854854854854855,14,56,1,1,5,0.11355311355311355,2
1,2,0.48648648648648646,14,54,1,1,5,0.11904761904761905,3
1,2,0.4874874874874875,14,68,1,1,5,0.08516483516483515,3
1,2,0.48848848848848847,14,56,1,1,5,0.10714285714285714,3
1,2,0.4894894894894895,14,62,1,1,5,0.09340659340659341,3
1,2,0.4904904904904905,14,64,1,1,5,0.09340659340659338,3
1,2,0.49149149149149146,14,50,1,1,6,0.11630036630036626,3
1,2,0.4924924924924925,14,54,1,1,9,0.13919413919413917,3
1,2,0.4934934934934935,14,44,1,1,5,0.13003663003663002,3
1,2,0.4944944944944945,14,58,1,1,5,0.09615384615384613,3
1,2,0.4954954954954955,14,54,1,1,7,0.1172161172161172,3
1,2,0.4964964964964965,14,56,1,1,5,0.11172161172161169,3
1,2,0.4974974974974975,14,58,1,1,5,0.10073260073260071,3
1,2,0.4984984984984985,14,48,1,1,5,0.11904761904761904,3
1,2,0.4994994994994995,14,56,1,1,5,0.1062271062271062,2
1,2,0.5005005005005005,14,56,1,1,5,0.10256410256410255,3
1,2,0.5015015015015015,14,56,1,1,5,0.10989010989010986,3
1,2,0.5025025025025025,14,52,1,1,5,0.11355311355311355,3
1,2,0.5035035035035035,14,54,1,1,5,0.11080586080586079,3
1,2,0.5045045045045045,14,56,1,1,5,0.10714285714285714,3
1,2,0.5055055055055055,14,60,1,1,5,0.09615384615384616,2
1,2,0.5065065065065065,14,54,1,1,5,0.10714285714285711,3
1,2,0.5075075075075075,14,60,1,1,5,0.09065934065934067,2
1,2,0.5085085085085085,14,60,1,1,5,0.09981684981684981,3
1,2,0.5095095095095095,14,54,1,1,5,0.10622710622710621,3
1,2,0.5105105105105106,14,52,1,1,6,0.11721611721611722,3
1,2,0.5115115115115115,14,58,1,1,5,0.10439560439560437,3
1,2,0.5125125125125125,14,54,1,1,5,0.1163003663003663,3
1,2,0.5135135135135135,14,62,1,1,5,0.0934065934065934,3
1,2,0.5145145145145145,14,56,1,1,5,0.1053113553113553,3
1,2,0.5155155155155156,14,54,1,1,5,0.11538461538461535,3
1,2,0.5165165165165165,14,52,1,1,5,0.11630036630036626,3
1,2,0.5175175175175175,14,54,1,1,6,0.11172161172161173,3
1,2,0.5185185185185185,14,60,1,1,5,0.09706959706959706,2
1,2,0.5195195195195195,14,54,1,1,6,0.10989010989010987,3
1,2,0.5205205205205206,14,52,1,1,5,0.1117216117216117,3
1,2,0.5215215215215215,14,62,1,1,5,0.0879120879120879,3
1,2,0.5225225225225225,14,56,1,1,5,0.09706959706959706,3
1,2,0.5235235235235235,14,54,1,1,6,0.11721611721611722,2
1,2,0.5245245245245245,14,58,1,1,5,0.10439560439560439,2
1,2,0.5255255255255256,14,56,1,1,5,0.10073260073260072,3
1,2,0.5265265265265265,14,60,1,1,5,0.09615384615384613,2
1,2,0.5275275275275275,14,60,1,1,5,0.09432234432234433,3
1,2,0.5285285285285285,14,62,1,1,5,0.09706959706959709,3
0,2,0.5295295295295295,14,48,1,1,8,0.13369963369963367,3
1,2,0.5305305305305306,14,62,1,1,5,0.0924908424908425,3
1,2,0.5315315315315315,14,60,1,1,5,0.10439560439560436,3
1,2,0.5325325325325325,14,60,1,1,5,0.09981684981684981,3
1,2,0.5335335335335335,14,54,1,1,5,0.10805860805860805,2
1,2,0.5345345345345345,14,60,1,1,5,0.09981684981684981,3
1,2,0.5355355355355356,14,56,1,1,5,0.10897435897435896,3
1,2,0.5365365365365365,14,56,1,1,5,0.11355311355311351,3
1,2,0.5375375375375375,14,62,1,1,5,0.0888278388278388,2
1,2,0.5385385385385385,14,56,1,1,5,0.10073260073260072,2
1,2,0.5395395395395395,14,58,1,1,7,0.11080586080586079,3
1,2,0.5405405405405406,14,56,1,1,5,0.10714285714285712,2
1,2,0.5415415415415415,14,62,1,1,5,0.09249084249084248,3
0,2,0.5425425425425425,14,52,1,1,6,0.12545787545787543,2
1,2,0.5435435435435435,14,52,1,1,5,0.12087912087912087,3
1,2,0.5445445445445445,14,62,1,1,5,0.0934065934065934,3
1,2,0.5455455455455456,14,62,1,1,5,0.09706959706959706,3
1,2,0.5465465465465466,14,56,1,1,5,0.1053113553113553,3
1,2,0.5475475475475475,14,62,1,1,5,0.08424908424908426,2
1,2,0.5485485485485485,14,62,1,1,5,0.0943223443223443,2
1,2,0.5495495495495496,14,62,1,1,5,0.08882783882783882,2
1,2,0.5505505505505506,14,56,1,1,5,0.0924908424908425,3
1,2,0.5515515515515516,14,60,1,1,5,0.10164835164835165,3
1,2,0.5525525525525525,14,58,1,1,5,0.09706959706959704,3
1,2,0.5535535535535535,14,56,1,1,5,0.10256410256410255,2
1,2,0.5545545545545546,14,58,1,1,5,0.09706959706959707,3
1,2,0.5555555555555556,14,64,1,1,5,0.09615384615384615,3
1,2,0.5565565565565566,14,64,1,1,5,0.08882783882783882,2
1,2,0.5575575575575575,14,68,1,1,5,0.08516483516483515,3
1,2,0.5585585585585585,14,56,1,1,5,0.10714285714285716,3
1,2,0.5595595595595596,14,52,1,1,5,0.10989010989010992,2
1,2,0.5605605605605606,14,54,1,1,5,0.11538461538461538,3
1,2,0.5615615615615616,14,58,1,1,5,0.10164835164835165,3
1,2,0.5625625625625625,14,56,1,1,5,0.10622710622710621,3
1,2,0.5635635635635635,14,60,1,1,5,0.09890109890109888,3
1,2,0.5645645645645646,14,52,1,1,5,0.10256410256410255,3
1,2,0.5655655655655656,14,56,1,1,5,0.1117216117216117,3
1,2,0.5665665665665666,14,58,1,1,5,0.0924908424908425,2
1,2,0.5675675675675675,14,60,1,1,5,0.09981684981684982,3
1,2,0.5685685685685685,14,58,1,1,5,0.10439560439560437,3
1,2,0.5695695695695696,14,64,1,1,5,0.0879120879120879,3
1,2,0.5705705705705706,14,62,1,1,5,0.09706959706959706,3
1,2,0.5715715715715716,14,58,1,1,5,0.10805860805860805,3
1,2,0.5725725725725725,14,64,1,1,5,0.08974358974358972,2
1,2,0.5735735735735735,14,54,1,1,5,0.10439560439560439,2
1,2,0.5745745745745746,14,62,1,1,5,0.09065934065934066,2
1,2,0.5755755755755756,14,66,1,1,5,0.08608058608058608,2
1,2,0.5765765765765766,14,62,1,1,5,0.08974358974358976,2
1,2,0.5775775775775776,14,62,1,1,5,0.0934065934065934,2
1,2,0.5785785785785785,14,64,1,1,4,0.07875457875457877,2
1,2,0.5795795795795796,14,56,1,1,5,0.10622710622710622,3
1,2,0.5805805805805806,14,60,1,1,5,0.09523809523809523,3
1,2,0.5815815815815816,14,58,1,1,5,0.0989010989010989,2
1,2,0.5825825825825826,14,56,1,1,5,0.11172161172161169,3
1,2,0.5835835835835835,14,58,1,1,5,0.09157509157509157,3
1,2,0.5845845845845846,14,56,1,1,5,0.10897435897435895,2
1,2,0.5855855855855856,14,56,1,1,5,0.10531135531135527,3
1,2,0.5865865865865866,14,64,1,1,5,0.09157509157509157,2
1,2,0.5875875875875876,14,60,1,1,5,0.09981684981684978,3
1,2,0.5885885885885885,14,62,1,1,5,0.0879120879120879,3
1,2,0.5895895895895896,14,58,1,1,5,0.10439560439560436,3
1,2,0.5905905905905906,14,66,1,1,5,0.08608058608058607,3
1,2,0.5915915915915916,14,54,1,1,5,0.11538461538461538,3
1,2,0.5925925925925926,14,62,1,1,5,0.0879120879120879,3
1,2,0.5935935935935935,14,60,1,1,5,0.09340659340659341,3
1,2,0.5945945945945946,14,62,1,1,5,0.09523809523809522,3
1,2,0.5955955955955956,14,64,1,1,5,0.08424908424908424,2
1,2,0.5965965965965966,14,64,1,1,5,0.09615384615384615,3
1,2,0.5975975975975976,14,58,1,1,5,0.10347985347985345,3
1,2,0.5985985985985985,14,62,1,1,5,0.09706959706959704,3
1,2,0.5995995995995996,14,66,1,1,5,0.08333333333333333,2
1,2,0.6006006006006006,14,62,1,1,5,0.0924908424908425,3
1,2,0.6016016016016016,14,62,1,1,5,0.09890109890109888,3
1,2,0.6026026026026026,14,54,1,1,5,0.11721611721611722,3
1,2,0.6036036036036035,14,66,1,1,5,0.08608058608058607,3
1,2,0.6046046046046046,14,62,1,1,5,0.08974358974358973,3
1,2,0.6056056056056056,14,60,1,1,5,0.09340659340659341,2
1,2,0.6066066066066066,14,58,1,1,5,0.09157509157509157,2
1,2,0.6076076076076076,14,66,1,1,5,0.08608058608058607,2
1,2,0.6086086086086087,14,62,1,1,5,0.0934065934065934,2
1,2,0.6096096096096096,14,64,1,1,5,0.09157509157509156,3
1,2,0.6106106106106106,14,62,1,1,5,0.08882783882783883,2
1,2,0.6116116116116116,14,62,1,1,5,0.08882783882783882,2
1,2,0.6126126126126126,14,58,1,1,6,0.11263736263736261,3
1,2,0.6136136136136137,14,60,1,1,5,0.08699633699633698,3
1,2,0.6146146146146146,14,66,1,1,5,0.08608058608058608,3
1,2,0.6156156156156156,14,64,1,1,5,0.0879120879120879,2
1,2,0.6166166166166166,14,58,1,1,5,0.1043956043956044,3
1,2,0.6176176176176176,14,62,1,1,5,0.0934065934065934,3
1,2,0.6186186186186187,14,60,1,1,5,0.09798534798534797,3
1,2,0.6196196196196196,14,62,1,1,5,0.09523809523809522,2
1,2,0.6206206206206206,14,60,1,1,5,0.10714285714285712,3
1,2,0.6216216216216216,14,64,1,1,5,0.09157509157509156,3
1,2,0.6226226226226226,14,56,1,1,5,0.09798534798534797,2
1,2,0.6236236236236237,14,62,1,1,5,0.0943223443223443,3
1,2,0.6246246246246246,14,68,1,1,3,0.076007326007326,2
1,2,0.6256256256256256,14,66,1,1,5,0.08699633699633699,2
1,2,0.6266266266266266,14,64,1,1,5,0.08791208791208792,3
1,2,0.6276276276276276,14,60,1,1,5,0.09432234432234432,3
1,2,0.6286286286286287,14,64,1,1,5,0.09615384615384615,3
1,2,0.6296296296296297,14,60,1,1,5,0.09615384615384615,3
1,2,0.6306306306306306,14,64,1,1,5,0.09615384615384613,3
1,2,0.6316316316316316,14,56,1,1,5,0.11355311355311352,3
1,2,0.6326326326326326,14,62,1,1,5,0.10347985347985346,3
1,2,0.6336336336336337,14,62,1,1,5,0.09249084249084248,2
1,2,0.6346346346346347,14,64,1,1,5,0.0934065934065934,3
1,2,0.6356356356356356,14,62,1,1,5,0.0934065934065934,2
1,2,0.6366366366366366,14,60,1,1,6,0.1117216117216117,3
1,2,0.6376376376376376,14,66,1,1,5,0.08608058608058608,3
1,2,0.6386386386386387,14,60,1,1,5,0.10256410256410255,3
1,2,0.6396396396396397,14,62,1,1,5,0.08791208791208792,3
1,2,0.6406406406406406,14,64,1,1,5,0.08882783882783885,3
1,2,0.6416416416416416,14,62,1,1,5,0.09706959706959706,3
1,2,0.6426426426426426,14,66,1,1,5,0.0815018315018315,3
1,2,0.6436436436436437,14,64,1,1,5,0.08699633699633699,3
1,2,0.6446446446446447,14,64,1,1,5,0.09615384615384615,3
1,2,0.6456456456456456,14,66,1,1,5,0.08608058608058608,3
1,2,0.6466466466466466,14,58,1,1,5,0.10347985347985346,3
1,2,0.6476476476476476,14,60,1,1,5,0.0943223443223443,3
1,2,0.6486486486486487,14,62,1,1,5,0.10164835164835165,3
1,2,0.6496496496496497,14,62,1,1,5,0.09706959706959706,3
1,2,0.6506506506506506,14,64,1,1,5,0.0879120879120879,2
1,2,0.6516516516516516,14,64,1,1,5,0.0879120879120879,2
1,2,0.6526526526526526,14,62,1,1,5,0.0934065934065934,2
1,2,0.6536536536536537,14,62,1,1,5,0.0934065934065934,2
1,2,0.6546546546546547,14,60,1,1,5,0.09706959706959707,2
1,2,0.6556556556556556,14,60,1,1,5,0.09157509157509154,3
1,2,0.6566566566566566,14,58,1,1,5,0.1016483516483516,2
1,2,0.6576576576576576,14,66,1,1,5,0.08699633699633698,3
1,2,0.6586586586586587,14,60,1,1,5,0.08974358974358976,3
1,2,0.6596596596596597,14,62,1,1,5,0.09706959706959706,3
1,2,0.6606606606606606,14,68,1,1,5,0.08058608058608059,2
1,2,0.6616616616616616,14,66,1,1,5,0.08608058608058608,3
1,2,0.6626626626626626,14,70,1,1,3,0.07509157509157509,2
1,2,0.6636636636636637,14,66,1,1,5,0.09065934065934067,3
1,2,0.6646646646646647,14,64,1,1,5,0.08791208791208789,2
1,2,0.6656656656656657,14,64,1,1,5,0.09157509157509157,3
1,2,0.6666666666666666,14,54,1,1,5,0.11538461538461538,3
1,2,0.6676676676676676,14,68,1,1,3,0.076007326007326,2
1,2,0.6686686686686687,14,58,1,1,5,0.09981684981684981,2
1,2,0.6696696696696697,14,58,1,1,5,0.10347985347985345,3
1,2,0.6706706706706707,14,64,1,1,5,0.08333333333333333,2
1,2,0.6716716716716716,14,68,1,1,5,0.08058608058608056,3
1,2,0.6726726726726726,14,64,1,1,5,0.09249084249084248,2
1,2,0.6736736736736737,14,66,1,1,5,0.08699633699633699,3
1,2,0.6746746746746747,14,66,1,1,5,0.08333333333333333,2
1,2,0.6756756756756757,14,66,1,1,5,0.08241758241758242,2
1,2,0.6766766766766766,14,66,1,1,5,0.08608058608058607,3
1,2,0.6776776776776777,14,66,1,1,4,0.07875457875457874,2
1,2,0.6786786786786787,14,70,1,1,5,0.07967032967032965,3
1,2,0.6796796796796797,14,66,1,1,5,0.08699633699633698,3
1,2,0.6806806806806807,14,60,1,1,5,0.10256410256410255,3
1,2,0.6816816816816816,14,66,1,1,5,0.08333333333333333,2
1,2,0.6826826826826827,14,64,1,1,5,0.08882783882783882,2
1,2,0.6836836836836837,14,66,1,1,5,0.08608058608058607,3
1,2,0.6846846846846847,14,70,1,1,5,0.07967032967032965,2
1,2,0.6856856856856857,14,68,1,1,5,0.08516483516483515,3
1,2,0.6866866866866866,14,66,1,1,5,0.08608058608058608,3
1,2,0.6876876876876877,14,66,1,1,5,0.08699633699633698,3
1,2,0.6886886886886887,14,64,1,1,5,0.08699633699633698,3
1,2,0.6896896896896897,14,66,1,1,3,0.07692307692307691,2
1,2,0.6906906906906907,14,66,1,1,5,0.08608058608058607,2
1,2,0.6916916916916916,14,68,1,1,5,0.08516483516483515,3
1,2,0.6926926926926927,14,62,1,1,5,0.08424908424908427,3
1,2,0.6936936936936937,14,62,1,1,5,0.09340659340659341,2
1,2,0.6946946946946947,14,64,1,1,5,0.09249084249084248,3
1,2,0.6956956956956957,14,66,1,1,5,0.08241758241758242,3
1,2,0.6966966966966966,14,66,1,1,5,0.08608058608058608,3
1,2,0.6976976976976977,14,58,1,1,5,0.10347985347985347,3
1,2,0.6986986986986987,14,62,1,1,5,0.08882783882783883,3
1,2,0.6996996996996997,14,70,1,1,4,0.07600732600732599,2
1,2,0.7007007007007007,14,66,1,1,5,0.08608058608058607,3
1,2,0.7017017017017017,14,62,1,1,5,0.09065934065934066,2
